player;line_nr;year;age;yrs_experience;team;position;games;minutes_played;vorp;salary;drb;orb;trb
Marko Jaric;16;1989;27;11;POR;SF;72;887;-0.66;630407;24.15;3.84;14.0
Marko Jaric;17;1990;28;12;BOS;SF;54;2097;-0.68;805440;14.76;8.59;11.68
Marko Jaric;18;1991;29;13;NYK;PF;28;710;-0.78;947659;19.9;4.12;12.01
Marko Jaric;19;1992;30;14;NYK;C;14;231;0.32;3221838;28.48;9.29;18.89
Marko Jaric;20;1992;30;14;NYK;C;11;277;1.20;6738890;18.46;21.51;19.99
Marko Jaric;21;1993;31;15;TOR;C;23;460;-0.28;823848;24.53;7.25;15.89
Marko Jaric;22;1993;31;15;NOH;C;40;-1037;-0.91;917002;10.61;18.97;14.79
Marko Jaric;23;1994;32;16;NOH;C;45;859;-0.79;303545;23.89;21.92;22.91
Marko Jaric;24;1995;33;17;NOH;PG;80;467;-2.64;646973;19.21;7.02;13.12
Marko Jaric;25;1996;34;18;NOH;PF;42;408;-2.67;781049;20.35;7.79;14.07
Marko Jaric;26;1997;35;19;NOH;PF;56;-3788;-1.64;915656;18.47;9.18;13.83
Marko Jaric;27;1998;36;20;IND;PF;67;199;-1.77;811964;11.51;11.45;11.48
Marko Jaric;28;1999;37;21;UTA;PF;17;811;-2.73;785649;14.37;10.17;12.27
Marko Jaric;29;2000;38;22;CLE;PF;42;834;-2.18;942005;14.94;5.83;10.39
Marko Jaric;30;2001;39;23;CLE;PF;7;20;-2.25;854039;16.99;7.81;12.4
Marko Jaric;31;2002;40;24;CLE;PG;52;1108;-2.52;693314;24.49;10.05;17.27
Marko Jaric;32;2003;41;25;CLE;PF;36;476;-3.00;601903;17.68;12.23;14.96
Marko Jaric;33;2004;42;26;NYK;SF;55;3598;-2.48;638185;15.91;7.38;11.65
Marko Jaric;34;2005;43;27;NYK;SF;71;2269;-8.38;673799;15.82;3.38;9.6
Marko Jaric;35;2005;43;27;TOR;SF;70;1639;-3.00;913018;60.62;9.48;10.49
Dale Ellis;1;1979;17;1;PHO;C;32;1313;-0.05;1743077;18.71;8.96;13.84
Dale Ellis;2;1980;18;2;GSW;C;72;804;-0.18;1223513;23.67;9.56;16.62
Dale Ellis;3;1981;19;3;UTA;C;38;523;1.31;7178522;22.22;4.8;7.42
Dale Ellis;4;1982;20;4;UTA;C;32;862;1.44;7698086;23.06;15.18;19.12
Dale Ellis;5;1983;21;5;UTA;C;81;1759;-26.18;10269928;32.67;4.98;18.83
Dale Ellis;6;1984;22;6;UTA;C;25;980;2.23;10855440;25.15;3.53;14.34
Dale Ellis;7;1984;22;6;SAS;C;18;278;2.64;12494066;11.12;5.26;8.19
Dale Ellis;8;1985;23;8;SAS;C;57;2528;1.86;9376679;19.84;10.87;15.36
Dale Ellis;9;1985;23;7;LAC;C;20;391;0.35;3341738;35.21;14.42;24.82
Dale Ellis;10;1986;24;8;LAC;C;9;50;0.72;4820498;21.24;14.52;17.88
Dale Ellis;11;1987;25;9;PHO;PG;13;194;0.30;3141905;31.45;8.48;19.97
Dale Ellis;12;1988;26;10;MIN;C;76;437;0.61;4380867;18.59;10.05;14.32
Dale Ellis;13;1989;27;11;MIN;C;41;1457;0.56;4181034;21.38;11.15;16.27
Dale Ellis;14;1990;28;12;MIN;C;67;2628;0.05;2142743;15.75;17.37;16.56
Dale Ellis;15;1991;29;13;UTA;C;19;699;-0.08;1623178;20.03;24.98;22.51
Dale Ellis;16;1992;30;14;UTA;C;51;2369;-0.35;544082;15.36;13.09;14.23
Dale Ellis;17;1993;31;15;UTA;PG;14;244;-0.38;424183;13.61;16.28;14.95
Dale Ellis;18;1994;32;16;UTA;C;43;591;-1.64;618712;23.5;21.45;22.48
Dale Ellis;19;1995;33;17;KCK;C;75;2164;-1.91;877323;29.88;4.62;17.25
Dale Ellis;20;1995;33;17;PHI;C;32;865;-3.00;722787;31.32;11.85;21.59
Dale Ellis;21;1996;34;18;PHI;C;9;111;-3.00;681332;20.86;22.78;21.82
Dale Ellis;22;1997;35;19;PHI;PF;7;264;-3.00;753383;11.5;8.67;10.09
Dale Ellis;23;1998;36;20;PHI;PF;59;-4137;-3.00;553900;14.46;9.52;11.99
Dale Ellis;24;1999;37;21;IND;PF;20;691;-2.64;743735;18.08;4.36;11.22
Dale Ellis;25;2000;38;22;IND;PF;75;355;-3.00;857672;11.23;4.01;7.62
Dale Ellis;26;2001;39;23;IND;PF;71;619;-3.00;931585;22.22;5.33;13.78
Dale Ellis;27;2002;40;24;MEM;PF;62;2382;-2.95;657711;12.33;8.78;10.56
Dale Ellis;28;2003;41;25;NYK;PF;54;2490;-3.00;685709;19.5;10.06;14.78
Dale Ellis;29;2004;42;26;NYK;C;75;334;-2.64;625745;18.55;1.02;9.79
Dale Ellis;30;2005;43;27;NYK;SG;37;170;-2.62;741255;14.64;2.67;8.66
Dale Ellis;31;2006;44;28;NYK;SG;16;507;-3.00;714995;8.14;2.17;5.16
Dale Ellis;32;2007;45;29;BOS;SG;30;486;-3.00;855155;8.58;1.8;5.19
Dale Ellis;33;2008;46;30;BOS;SG;71;63;-3.00;635697;6.68;3.34;5.01
Dale Ellis;34;2009;47;31;BOS;SG;75;3353;-2.55;-155279;4.68;1.7;3.19
Dale Ellis;35;2010;48;30;MIA;SG;81;444;-2.82;987912;11.85;4.96;8.41
Melvin Newbern;1;1978;21;3;WSB;SF;61;1772;-0.24;983714;20.73;8.37;14.55
Melvin Newbern;2;1979;22;4;WSB;SF;79;2189;38.67;2542408;12.63;11.0;11.82
Melvin Newbern;3;1980;23;5;WSB;SF;71;2313;1.06;6179359;17.8;8.14;18.03
Melvin Newbern;4;1981;24;6;WSB;SF;2;17;1.29;7098589;9.51;6.5;8.01
Melvin Newbern;5;1982;25;7;IND;SG;58;467;2.55;12134368;10.85;4.72;7.79
Melvin Newbern;6;1983;26;8;IND;SG;74;3193;3.89;17489879;13.69;0.15;6.92
Melvin Newbern;7;1984;27;9;PHI;SG;78;829;3.79;17090214;6.85;0.38;3.62
Melvin Newbern;8;1985;28;10;PHI;SG;32;112;39.01;15251755;10.55;0.85;5.7
Melvin Newbern;9;1986;29;14;NJN;SG;54;1079;3.95;17729678;10.28;3.17;6.73
Melvin Newbern;10;1987;30;12;CLE;SG;20;700;3.17;13825935;6.85;7.97;7.41
Melvin Newbern;11;1988;31;13;CLE;PG;43;6072;3.21;14772157;4.67;2.27;3.47
Melvin Newbern;12;1988;31;13;BOS;PG;9;-612;2.64;12494066;7.96;4.44;6.2
Melvin Newbern;13;1989;32;14;CHH;PG;57;607;2.97;13812961;3.92;1.97;2.95
Melvin Newbern;14;1990;33;15;MIA;PG;17;56;2.75;12933698;6.46;1.55;4.01
Melvin Newbern;15;1991;34;16;CLE;PG;83;1252;2.75;12933698;8.27;1.68;4.98
Melvin Newbern;16;1992;35;17;LAL;PG;73;3301;0.68;4660632;10.79;2.69;6.74
Melvin Newbern;17;1992;35;17;IND;SG;55;1492;-0.73;972874;15.85;1.8;8.83
Melvin Newbern;18;1993;36;18;PHI;SG;56;2671;-0.41;304283;7.63;4.1;5.87
Melvin Newbern;19;1994;37;19;PHI;PG;11;447;-1.03;836964;5.14;5.13;5.14
Melvin Newbern;20;1995;38;20;PHI;PG;34;129;-1.03;797335;7.61;1.49;4.55
Melvin Newbern;21;1996;39;21;PHI;PG;31;820;-1.22;898349;5.17;4.57;4.87
Melvin Newbern;22;1997;40;22;PHI;C;24;959;-1.87;681330;9.83;3.41;7.61
Melvin Newbern;23;1998;41;23;PHI;PG;2;18;-1.39;788948;2.82;2.18;2.5
Melvin Newbern;24;1999;42;24;LAC;PG;46;-96;-2.03;655453;6.95;-2.11;5.55
Melvin Newbern;25;1999;42;24;SEA;PG;27;280;-1.80;871545;10.22;0.13;5.18
Melvin Newbern;26;2000;43;25;SEA;PG;33;1555;-2.02;686262;8.63;1.55;5.09
Melvin Newbern;27;2001;44;26;BOS;PG;14;420;-3.00;923221;8.6;0.12;4.36
Melvin Newbern;28;2002;45;27;BOS;PG;65;1024;-2.89;978793;13.14;1.3;7.22
Melvin Newbern;29;2002;45;27;SAC;PG;84;2145;-2.90;787388;5.0;4.09;4.55
Melvin Newbern;30;2003;46;28;WAS;PG;8;-124;-2.83;758160;23.59;2.26;5.01
Melvin Newbern;31;2004;47;29;WAS;PG;8;114;-3.00;913457;7.08;2.49;4.79
Melvin Newbern;32;2005;50;25;DAL;PG;70;564;-2.57;939735;8.08;1.32;4.7
Melvin Newbern;33;2006;49;31;DEN;PG;43;1693;-2.73;656747;6.24;1.55;3.84
Melvin Newbern;34;2007;50;32;DET;PG;14;186;-3.00;719173;4.32;3.97;4.15
Melvin Newbern;35;2008;51;33;DET;SG;73;2983;-2.81;931565;4.18;6.9;5.54
Bill Curley;1;1979;21;3;CLE;SG;1;5;1.76;8977014;10.62;4.04;7.33
Bill Curley;2;1980;22;4;HOU;SG;39;1439;1.34;7298421;15.35;0.93;8.78
Bill Curley;3;1981;23;5;HOU;SG;45;1854;1.65;8537383;6.22;-17.85;5.32
Bill Curley;4;1982;24;6;HOU;PF;77;1475;-0.10;1543245;4.12;4.29;4.21
Bill Curley;5;1983;25;7;HOU;SG;4;38;0.29;3101939;49.91;3.07;6.33
Bill Curley;6;1983;25;7;MIL;SG;37;1300;0.96;5779694;14.89;8.6;11.75
Bill Curley;7;1983;25;7;TOR;SG;52;2107;0.66;4580699;15.48;4.71;10.1
Bill Curley;8;1984;29;8;DAL;SG;38;396;-32.99;786828;6.4;1.38;3.74
Bill Curley;9;1985;27;11;PHO;SF;77;2467;-1.13;873190;13.45;1.71;7.58
Bill Curley;10;1986;28;10;PHO;SF;23;992;44.30;974048;11.08;5.46;8.27
Bill Curley;11;1987;29;11;PHO;SG;1;15;-2.98;840744;9.0;4.23;6.62
Bill Curley;12;1988;30;12;PHO;SG;77;1038;-3.00;771582;63.40;7.65;9.77
Bill Curley;13;1989;31;13;PHO;SG;73;313;-3.00;677107;7.79;6.11;6.95
Bill Curley;14;1990;32;14;PHO;C;28;738;-3.00;869736;7.9;-22.76;5.11
Bill Curley;15;1991;33;15;BOS;SG;55;768;-3.00;928506;11.6;5.89;8.75
Bill Curley;16;1992;34;16;BOS;SG;14;161;-3.00;985800;10.4;5.83;8.12
Bill Curley;17;1993;35;17;CHI;SG;27;707;-3.00;860094;10.61;4.23;7.42
Bill Curley;18;1994;37;18;CHI;SG;98;1974;-3.00;805434;15.37;5.22;10.3
Bill Curley;19;1995;37;19;CHI;SG;78;1370;-2.66;949631;10.38;2.24;6.31
Bill Curley;20;1996;38;20;GSW;SF;56;1418;-1.43;774589;19.69;4.81;12.25
Bill Curley;21;1997;39;21;GSW;SF;56;2156;-2.01;937612;13.91;4.47;9.19
Bill Curley;22;1997;39;21;GSW;SF;7;193;-3.00;641686;21.5;10.31;15.91
Bill Curley;23;1998;40;22;DEN;SF;1;40;-3.00;964067;16.13;6.84;11.49
Bill Curley;24;1998;40;22;NYK;SG;20;118;-2.26;880506;8.94;6.07;7.51
Bill Curley;25;1999;41;23;PHO;SG;3;47;-2.76;864021;9.38;2.61;6.0
Bill Curley;26;2000;42;24;NOK;PG;43;748;-2.50;607582;9.37;2.75;6.06
Bill Curley;27;2001;43;25;MIL;PG;17;237;-1.78;695414;11.65;14.41;7.93
Bill Curley;28;2002;44;26;PHO;PG;54;315;-2.35;1444359;4.53;2.69;3.61
Bill Curley;29;2003;45;27;LAC;PG;37;929;-1.97;828980;10.32;2.57;6.45
Bill Curley;30;2004;46;28;LAC;PG;38;13;-2.32;612318;11.3;4.24;7.77
Bill Curley;31;2005;47;32;NYK;PG;21;516;-1.69;899239;9.22;3.52;6.37
Bill Curley;32;2006;48;30;DEN;SG;44;1108;-3.00;681779;4.07;1.87;2.97
Bill Curley;33;2007;49;31;DEN;SF;39;1831;-3.00;862044;11.73;4.42;8.08
Bill Curley;34;2007;49;31;GSW;SF;12;215;-3.00;743328;9.65;9.29;9.47
Bill Curley;35;2008;50;31;MEM;SF;62;1683;-3.00;649684;16.24;4.87;10.56
Al Fleming;1;1979;18;3;GSW;C;19;788;0.91;5579862;17.08;15.81;16.45
Al Fleming;2;1980;19;4;GSW;C;41;336;1.07;6219326;28.14;1.49;14.82
Al Fleming;3;1981;20;5;GSW;C;13;113;0.64;4500766;21.58;8.09;14.84
Al Fleming;4;1982;21;6;ORL;C;57;1987;-1.02;956427;19.5;20.42;19.96
Al Fleming;5;1983;22;7;MIL;C;16;94;-1.20;766497;26.66;13.44;20.05
Al Fleming;6;1983;22;7;DET;PF;21;292;0.83;5260130;19.03;13.59;16.31
Al Fleming;7;1984;23;7;DEN;PF;34;12;0.41;3581537;24.36;7.26;15.81
Al Fleming;8;1985;24;9;CHO;PF;17;503;0.39;3501604;15.0;-29.49;15.83
Al Fleming;9;1986;25;10;PHO;PF;29;1171;0.63;4460800;12.95;14.11;13.53
Al Fleming;10;1987;26;11;PHO;C;31;1154;-0.52;620021;20.15;7.7;13.93
Al Fleming;11;1988;27;12;PHO;C;23;223;-1.11;796296;14.68;6.81;10.75
Al Fleming;12;1989;28;13;GSW;C;48;1571;-0.07;1663144;29.44;0.69;15.07
Al Fleming;13;1990;29;14;CLE;C;81;495;-1.41;739590;24.24;8.01;16.13
Al Fleming;14;1991;30;15;CLE;SF;31;403;-33.28;865865;9.18;1.69;6.10
Al Fleming;15;1991;30;15;CHH;PG;37;1594;-32.85;781258;10.67;10.06;10.37
Al Fleming;16;1992;31;16;CHH;SF;2;68;-34.32;767038;19.39;3.22;11.31
Al Fleming;17;1993;32;17;ATL;SF;47;2192;-2.31;744119;7.77;8.81;8.29
Al Fleming;18;1993;32;17;HOU;SF;62;458;-3.00;876376;16.19;0.87;8.53
Al Fleming;19;1994;28;18;HOU;SF;87;1490;-2.63;662662;-36.22;6.83;12.49
Al Fleming;20;1995;37;19;DET;PG;9;430;-3.00;656902;16.41;5.11;10.76
Al Fleming;21;1996;35;20;MEM;PG;8;77;-3.00;-95964;6.76;1.27;4.02
Al Fleming;22;1997;36;21;UTA;PG;41;620;-3.00;766392;6.28;3.72;4.94
Al Fleming;23;1998;37;22;UTA;PG;63;1649;-3.00;630056;9.76;5.55;7.66
Al Fleming;24;1999;38;23;UTA;PG;22;-1059;-3.00;645085;7.0;1.73;4.37
Al Fleming;25;1999;38;23;DET;PG;67;1589;-3.00;996873;8.58;0.85;4.72
Al Fleming;26;1999;38;23;KCK;PG;19;881;-2.99;748051;7.75;0.87;3.40
Al Fleming;27;2000;39;24;KCK;PG;70;917;-3.00;877657;8.21;2.26;5.24
Al Fleming;28;2001;40;25;WSB;PG;12;57;27.64;1493819;8.97;2.2;5.59
Al Fleming;29;2001;40;25;ATL;PG;38;1553;-1.43;931335;8.54;2.5;5.52
Al Fleming;30;2001;38;25;WAS;PG;1;39;-1.38;668096;-1.10;0.48;5.22
Al Fleming;31;2001;40;25;DET;PG;54;548;-1.89;912011;13.34;3.11;8.23
Al Fleming;32;2002;41;26;POR;PG;71;1213;-1.84;815142;10.16;3.62;6.89
Al Fleming;33;2003;39;27;ATL;PG;45;568;-1.80;894066;8.77;3.97;6.37
Al Fleming;34;2004;43;28;GSW;PG;25;504;-2.06;816993;12.47;1.65;7.06
Al Fleming;35;2005;44;29;GSW;PF;22;667;-2.88;708321;8.6;0.53;4.57
Tom Gugliotta;1;1979;22;3;ORL;PG;71;1577;-0.08;1623178;9.84;2.08;5.96
Tom Gugliotta;2;1980;23;4;LAL;PG;65;7550;-0.62;626328;8.78;3.03;5.91
Tom Gugliotta;3;1981;24;5;IND;PG;60;1786;-1.59;774724;6.53;4.91;5.72
Tom Gugliotta;4;1982;25;6;IND;PG;75;22;-2.01;847731;8.12;3.17;5.65
Tom Gugliotta;5;1983;26;7;IND;PG;31;849;-3.00;897489;13.58;4.11;8.85
Tom Gugliotta;6;1984;27;8;CHH;PG;67;630;-1.63;739602;6.98;2.43;4.71
Tom Gugliotta;7;1985;28;9;IND;SG;41;1674;-0.82;803304;8.32;22.64;6.26
Tom Gugliotta;8;1986;29;10;IND;SG;10;137;-1.16;375284;9.71;4.14;6.93
Tom Gugliotta;9;1987;30;11;CHA;SG;52;824;-1.98;829286;13.23;5.14;9.19
Tom Gugliotta;10;1988;31;12;IND;PG;67;991;-2.78;922297;14.44;4.32;9.38
Tom Gugliotta;11;1989;32;13;DET;PG;72;20;-3.00;628072;9.62;3.23;6.43
Tom Gugliotta;12;1990;33;14;SAC;SG;8;111;-2.63;778575;9.4;2.53;5.97
Tom Gugliotta;13;1991;34;15;SAC;SG;41;1347;-2.56;679754;10.99;1.53;6.26
Tom Gugliotta;14;1992;35;16;SAC;SG;19;199;-3.00;1672545;8.6;1.42;5.01
Tom Gugliotta;15;1993;36;17;WAS;SG;26;295;-2.84;765666;9.89;4.46;7.18
Tom Gugliotta;16;1993;36;17;DET;SG;61;2636;-3.00;750109;8.23;4.87;6.55
Tom Gugliotta;17;1994;37;18;PHI;SG;30;601;-3.00;943176;5.1;2.62;3.86
Tom Gugliotta;18;1995;38;19;PHO;SG;77;2775;-3.00;838739;15.03;3.81;9.42
Tom Gugliotta;19;1996;40;20;PHO;SG;2;15;-3.00;951793;10.33;0.08;5.21
Tom Gugliotta;20;1996;39;20;MIL;SG;45;689;-3.00;905672;10.55;5.48;8.02
Tom Gugliotta;21;1997;40;21;IND;SG;15;1;-2.95;-4093;9.23;5.28;7.26
Tom Gugliotta;22;1998;41;22;IND;C;13;483;-3.00;867801;13.58;1.82;7.7
Tom Gugliotta;23;1999;42;23;IND;SG;45;1164;-3.00;861129;7.33;2.37;4.85
Tom Gugliotta;24;2000;43;24;IND;SG;78;3412;-2.18;938550;8.07;7.19;7.63
Tom Gugliotta;25;2001;44;25;IND;SG;24;425;-2.51;849571;11.77;2.22;7.0
Tom Gugliotta;26;2002;45;26;NOP;SG;52;385;-2.14;616285;4.48;4.02;4.25
Tom Gugliotta;27;2003;46;27;IND;SG;31;899;-1.24;709649;10.14;4.0;7.07
Tom Gugliotta;28;2004;47;28;IND;SG;77;10563;-2.09;852187;6.08;4.09;5.09
Tom Gugliotta;29;2005;48;29;IND;SF;34;636;-1.56;747923;19.1;7.11;13.11
Tom Gugliotta;30;2006;49;30;IND;SF;79;2397;-0.86;684822;18.35;9.2;13.78
Tom Gugliotta;31;2007;50;31;IND;SF;64;2770;-1.10;816319;16.07;3.15;9.05
Tom Gugliotta;32;2007;50;31;IND;SF;69;3200;0.17;2622341;8.62;5.52;7.07
Tom Gugliotta;33;2008;51;32;NYK;SF;65;2652;-2.05;873050;8.29;0.7;4.5
Tom Gugliotta;34;2009;52;33;SAC;SF;46;1258;28.79;747588;-22.46;9.64;16.84
Tom Gugliotta;35;2010;53;34;LAC;PF;44;1284;-3.00;899048;16.47;10.76;13.62
Paul Thompson;1;1979;20;2;GSW;SF;20;292;0.49;3901269;13.27;10.33;11.8
Paul Thompson;2;1980;21;3;HOU;SF;41;1191;-1.23;831463;11.15;7.94;9.55
Paul Thompson;3;1981;22;4;HOU;SF;56;1674;-2.65;737970;13.48;9.63;11.56
Paul Thompson;4;1982;23;5;POR;SF;64;535;-2.18;696552;16.32;4.5;10.41
Paul Thompson;5;1983;24;6;SAS;SF;76;540;-1.40;891227;17.09;4.01;10.55
Paul Thompson;6;1983;24;6;DEN;SF;23;62;-1.14;867889;61.43;0.18;5.96
Paul Thompson;7;1984;25;7;DEN;SF;40;1170;-1.94;921278;20.75;57.17;13.49
Paul Thompson;8;1985;26;8;ORL;SF;30;32;-2.89;788324;13.84;2.44;8.14
Paul Thompson;9;1985;28;8;HOU;SG;67;1942;-3.00;846681;7.83;0.14;3.99
Paul Thompson;10;1986;27;9;HOU;SG;62;228;-3.00;890080;8.38;5.58;6.98
Paul Thompson;11;1987;28;10;HOU;SG;43;1658;-3.00;739522;12.2;6.92;9.56
Paul Thompson;12;1988;29;10;HOU;SG;13;123;-1.95;967322;15.38;9.43;12.41
Paul Thompson;13;1989;30;12;HOU;SG;68;4867;-1.76;747719;11.19;6.54;8.87
Paul Thompson;14;1990;31;13;ORL;SG;58;998;-2.49;857123;15.47;3.07;9.27
Paul Thompson;15;1991;32;14;OKC;SG;78;3549;-1.82;885656;6.54;1.17;3.86
Paul Thompson;16;1991;32;14;CHI;PF;49;2073;-2.57;907412;6.8;1.96;4.38
Paul Thompson;17;1992;34;15;CHI;SG;66;432;-2.11;762104;7.5;7.75;7.63
Paul Thompson;18;1993;34;16;CHI;SF;53;673;-1.58;601927;14.02;6.52;10.27
Paul Thompson;19;1994;35;17;CHI;SF;65;388;-2.32;848227;9.7;6.67;8.19
Paul Thompson;20;1995;36;18;CHI;SF;77;3486;-3.00;984540;12.86;5.19;9.03
Paul Thompson;21;1996;37;19;ATL;PF;64;1682;-37.23;654078;19.36;7.92;13.64
Paul Thompson;22;1997;38;20;CHH;C;19;107;-3.00;854080;17.71;12.3;15.01
Paul Thompson;23;1997;38;20;BOS;C;35;1145;-2.10;783676;13.73;1.99;7.86
Paul Thompson;24;1998;39;21;BOS;C;49;1649;-2.08;752976;25.04;12.81;18.93
Paul Thompson;25;1999;40;22;BOS;C;25;274;-2.17;626616;28.5;6.55;17.53
Paul Thompson;26;2000;41;23;BOS;PF;51;1004;-1.95;994589;15.7;12.11;13.91
Paul Thompson;27;2001;42;24;BOS;PF;13;298;-2.30;887191;18.94;8.21;13.58
Paul Thompson;28;2002;43;25;BOS;C;7;47;-0.74;855456;17.09;10.5;13.8
Paul Thompson;29;2002;43;25;LAC;C;56;6669;-0.72;614864;19.73;14.95;17.34
Paul Thompson;30;2003;44;26;CHA;C;15;83;-1.34;733577;25.68;18.32;22.0
Paul Thompson;31;2003;44;26;DAL;C;18;191;-0.74;935302;22.88;7.33;15.11
Paul Thompson;32;2004;45;27;DAL;PF;62;458;-1.55;980466;20.24;10.59;15.42
Paul Thompson;33;2005;46;28;DAL;C;29;570;-1.57;675192;29.7;8.26;21.86
Paul Thompson;34;2006;47;32;DAL;C;17;381;-0.86;719945;24.82;9.83;25.62
Paul Thompson;35;2007;48;30;DAL;C;65;1193;-0.64;892326;-10.10;14.61;19.9
A.C. Green;1;1979;17;4;DAL;SF;28;56;1.38;7458287;15.96;7.24;11.6
A.C. Green;2;1980;18;5;WAS;SF;16;682;2.05;10136042;13.7;1.44;7.57
A.C. Green;3;1981;19;6;IND;SG;38;347;1.27;7018656;9.68;4.3;6.99
A.C. Green;4;1982;20;7;WAS;PG;3;126;1.20;6738890;6.84;5.53;6.19
A.C. Green;5;1983;21;8;DET;PG;22;125;1.50;7937885;10.49;1.2;5.85
A.C. Green;6;1984;22;9;DET;PG;67;135;1.53;8057785;8.94;2.21;5.58
A.C. Green;7;1985;23;10;DET;PG;7;274;1.54;8097751;-6.01;0.67;4.09
A.C. Green;8;1986;24;11;UTA;PG;63;2670;1.60;8337550;7.95;1.23;4.59
A.C. Green;9;1987;25;12;UTA;PG;16;536;2.43;11654770;4.67;3.39;4.03
A.C. Green;10;1988;26;13;UTA;PG;31;338;1.25;6938723;7.63;1.0;4.32
A.C. Green;11;1989;27;14;UTA;PG;75;2044;0.47;3821336;5.52;4.46;4.99
A.C. Green;12;1990;28;15;UTA;PG;24;156;-0.48;24518;9.33;3.02;6.18
A.C. Green;13;1991;29;16;UTA;PG;44;1020;-0.04;2166670;5.88;4.35;5.12
A.C. Green;14;1992;30;17;UTA;SG;14;637;-0.56;785577;-25.20;6.45;9.32
A.C. Green;15;1993;31;18;UTA;C;46;1006;-0.02;1862977;17.59;2.04;9.82
A.C. Green;16;1994;32;19;UTA;SG;74;3274;0.32;3221838;9.38;1.41;5.4
A.C. Green;17;1995;33;20;UTA;C;40;276;0.48;3861302;11.69;2.37;7.03
A.C. Green;18;1996;34;21;WSB;SG;52;1038;0.80;5140230;9.75;0.32;5.04
A.C. Green;19;1997;35;22;WSB;SG;25;350;1.00;5939560;12.55;3.0;7.78
A.C. Green;20;1997;35;22;SAS;SG;50;448;-0.46;104451;10.21;2.89;6.55
A.C. Green;21;1997;35;22;SAS;SG;24;-1757;0.54;4101101;9.1;-11.85;7.67
A.C. Green;22;1998;36;18;NJN;C;18;762;2.04;10096076;6.41;1.27;3.84
A.C. Green;23;1999;37;24;NJN;SG;32;1414;2.47;11814636;8.46;8.03;8.25
A.C. Green;24;2000;40;25;NJN;SG;53;1646;2.49;11894569;15.25;1.06;8.16
A.C. Green;25;2001;39;26;NJN;SG;37;543;1.57;8217651;14.58;3.98;9.28
A.C. Green;26;2002;40;27;CLE;SG;54;1444;2.34;11295071;9.5;4.09;6.8
A.C. Green;27;2003;41;28;CLE;SG;60;1636;2.71;12773832;42.49;2.05;6.71
A.C. Green;28;2004;42;29;CLE;SG;53;907;1.53;8057785;8.32;6.08;7.2
A.C. Green;29;2005;43;30;POR;PG;58;1578;1.91;9576512;12.39;1.29;6.84
A.C. Green;30;2006;44;31;POR;PG;4;105;2.03;10056109;44.11;3.89;8.41
A.C. Green;31;2007;45;32;POR;PG;34;1413;3.92;17609778;7.57;0.57;4.07
A.C. Green;32;2008;46;33;POR;PG;73;1889;4.25;18928673;7.25;1.41;4.33
A.C. Green;33;2009;47;34;POR;PG;20;762;3.52;16011118;8.32;1.72;5.02
A.C. Green;34;2010;44;35;DET;PG;65;1447;3.17;14612291;5.01;3.03;4.02
A.C. Green;35;2010;48;35;OKC;PG;94;1080;3.74;16890381;4.82;0.27;2.55
Aaron Williams;1;1978;17;2;DAL;SG;36;334;2.57;12214301;17.34;0.45;8.9
Aaron Williams;2;1979;18;6;DAL;SG;66;2011;1.53;8828440;17.71;9.67;13.69
Aaron Williams;3;1980;19;4;MIA;PF;49;710;2.63;12454100;6.0;3.69;4.85
Aaron Williams;4;1981;20;5;MIA;SG;10;27;3.36;24817615;5.0;7.86;6.43
Aaron Williams;5;1981;20;5;GSW;SF;20;228;2.83;13253430;17.7;7.06;12.38
Aaron Williams;6;1982;21;6;DET;SF;80;3565;3.70;16730515;13.77;5.79;9.78
Aaron Williams;7;1983;22;7;DET;PF;28;3939;4.78;21046897;12.59;11.86;12.23
Aaron Williams;8;1984;23;8;CHI;PF;11;231;3.11;14372492;25.02;4.24;14.63
Aaron Williams;9;1985;24;9;CHI;PF;88;1318;4.15;18529008;16.07;6.42;11.25
Aaron Williams;10;1986;25;10;CHI;PF;41;1708;3.20;14732190;12.66;5.33;9.0
Aaron Williams;11;1986;25;14;CLE;SG;56;1616;2.09;10295908;24.0;11.47;17.74
Aaron Williams;12;1987;26;11;DAL;PF;63;2507;1.53;8057785;19.46;7.08;13.27
Aaron Williams;13;1988;27;12;DAL;PF;32;728;0.20;2742240;13.83;7.57;10.7
Aaron Williams;14;1988;27;12;PHI;PF;14;657;0.20;2742240;14.24;13.59;13.92
Aaron Williams;15;1989;28;13;MIL;PF;21;230;-1.36;948839;27.27;6.43;16.85
Aaron Williams;16;1989;28;13;ORL;PF;84;1138;45.02;826666;15.02;67.11;13.42
Aaron Williams;17;1990;29;14;ORL;PF;21;253;-2.51;1003652;27.57;13.44;20.51
Aaron Williams;18;1991;30;15;ORL;PF;60;2816;-2.36;692954;14.74;6.09;10.42
Aaron Williams;19;1991;30;15;CHH;SG;23;244;-3.00;863386;22.61;10.32;16.47
Aaron Williams;20;1992;31;16;CHH;SF;55;1566;-3.00;-153971;17.44;4.88;11.16
Aaron Williams;21;1993;32;17;CHH;SF;4;71;-3.00;882221;16.04;6.87;11.46
Aaron Williams;22;1994;33;18;HOU;SF;5;165;-2.44;1140702;9.59;7.43;8.51
Aaron Williams;23;1995;34;19;HOU;SG;94;549;-1.59;728861;7.47;4.76;6.12
Aaron Williams;24;1996;35;20;IND;SG;8;131;-3.00;742229;12.85;7.21;14.20
